tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes,budget_LCY,gross_USA_USD,cumm_worldwide_gross_USD
tt1724970,movie,Beyond Skyline,Beyond Skyline,0,2017,\N,106,"Action,Adventure,Horror",Beyond Skyline,1,5.3,15997,$14000000,,0.99
tt1727776,movie,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,0,2015,\N,93,"Action,Comedy,Horror",Scouts Guide to the Zombie Apocalypse,1,6.3,41592,$15000000,3.7,16.14
tt1727824,movie,Bohemian Rhapsody,Bohemian Rhapsody,0,2018,\N,134,"Biography,Drama,Music",Bohemian Rhapsody,1,8.0,391506,$52000000,216.43,903.66
tt1730768,movie,The Zookeeper's Wife,The Zookeeper's Wife,0,2017,\N,127,"Biography,Drama,History",The Zookeeper's Wife,1,7.0,33527,$20000000,17.57,26.13
tt1731701,movie,Barely Lethal,Barely Lethal,0,2015,\N,96,"Action,Adventure,Comedy",Barely Lethal,1,5.4,18127,$15000000,0.01,0.93
tt1734493,movie,Unlocked,Unlocked,0,2017,\N,98,"Action,Drama,Mystery",Unlocked,1,6.2,25498,,,4.7
tt1735462,movie,Pixies,Pixies,0,2015,\N,78,"Animation,Comedy",Pixies,1,5.8,1701,,,0.14
tt1741273,movie,Secret in Their Eyes,Secret in Their Eyes,0,2015,\N,111,"Crime,Drama,Mystery",Secret in Their Eyes,1,6.3,38626,$19500000,20.18,34.85
tt1753383,movie,A Dog's Purpose,A Dog's Purpose,0,2017,\N,100,"Adventure,Comedy,Drama",A Dog's Purpose,1,7.1,58369,$22000000,64.51,205.74
tt1753786,movie,Mercury Plains,Mercury Plains,0,2016,\N,102,"Action,Adventure,Drama",Mercury Plains,1,4.2,1157,,,
tt1758810,movie,The Snowman,The Snowman,0,2017,\N,119,"Crime,Drama,Mystery",The Snowman,1,5.1,51326,$35000000,6.7,43.08
tt1759744,movie,Charlie Says,Charlie Says,0,2018,\N,110,"Biography,Crime,Drama",Charlie Says,1,5.7,1417,,0.04,0.1
tt1772261,movie,The Curse of Downers Grove,The Curse of Downers Grove,0,2015,\N,89,"Drama,Horror,Mystery",The Curse of Downers Grove,1,4.5,1651,$2000000,,0.03
tt1772288,movie,Danny Collins,Danny Collins,0,2015,\N,106,"Biography,Comedy,Drama",Danny Collins,1,7.0,28117,$10000000,5.64,10.84
tt1773389,movie,Einstein's God Model,Einstein's God Model,0,2016,\N,89,"Drama,Sci-Fi,Thriller",Einstein's God Model,1,7.0,1705,$2000000,,
tt1773753,movie,Mara,Mara,0,2018,\N,98,"Crime,Horror,Thriller",Mara,1,5.1,5085,$5000000,,0.66
tt1774591,movie,Teenage Cocktail,Teenage Cocktail,0,2016,\N,88,"Drama,Thriller",Teenage Cocktail,1,5.8,4651,,,
tt1780798,movie,Clown,Clown,0,2014,\N,100,"Drama,Fantasy,Horror",Clown,1,5.7,20359,$1500000,0.06,4.38
tt1781058,movie,Wilson,Wilson,0,2017,\N,94,"Comedy,Drama",Wilson,1,5.8,9202,,0.65,0.85
tt1781827,movie,Hands of Stone,Hands of Stone,0,2016,\N,111,"Biography,Drama,Sport",Hands of Stone,1,6.6,13439,$20000000,4.71,4.98
tt1781922,movie,No Escape,No Escape,0,2015,\N,103,"Action,Thriller",No Escape,1,6.8,71925,$16200000,27.29,54.42
tt1785288,movie,An Ordinary Man,An Ordinary Man,0,2017,\N,90,"Drama,Thriller,War",An Ordinary Man,1,5.4,1422,$6000000,,
tt1785635,movie,The Vault,The Vault,0,2017,\N,91,"Crime,Horror,Mystery",The Vault,1,4.8,10955,$5000000,0.01,0.35
tt1798603,movie,Bad Santa 2,Bad Santa 2,0,2016,\N,92,"Comedy,Crime,Drama",Bad Santa 2,1,5.6,20549,$26000000,17.78,24.08
tt1798684,movie,Southpaw,Southpaw,0,2015,\N,124,"Drama,Sport",Southpaw,1,7.4,204286,$30000000,52.42,91.97
tt1799516,movie,Benji,Benji,0,2018,\N,87,"Crime,Drama,Family",Benji,1,6.4,3029,$6000000,,0.59
tt1800302,movie,Gold,Gold,0,2016,\N,120,"Crime,Drama",Gold,1,6.7,52043,$20000000,7.23,14.88
tt1801552,movie,Gotti,Gotti,0,2018,\N,112,"Biography,Crime,Drama",Gotti,1,4.8,11546,$10000000,4.34,6.41
tt1809398,movie,Unbroken,Unbroken,0,2014,\N,137,"Biography,Drama,Sport",Unbroken,1,7.2,132757,$65000000,115.64,161.46
tt1810683,movie,Little Boy,Little Boy,0,2015,\N,106,"Drama,History,War",Little Boy,1,7.4,21260,$20000000,6.49,17.57
tt1817771,movie,Freaks of Nature,Freaks of Nature,0,2015,\N,92,"Comedy,Horror,Sci-Fi",Freaks of Nature,1,5.9,10088,,0.07,0.07
tt1823664,movie,Annie,Annie,0,2014,\N,118,"Comedy,Drama,Family",Annie,1,5.3,31930,$65000000,85.91,133.82
tt1823672,movie,Chappie,Chappie,0,2015,\N,120,"Action,Crime,Drama",Chappie,1,6.8,217524,$49000000,31.57,102.07
tt1825683,movie,Black Panther,Black Panther,0,2018,\N,134,"Action,Adventure,Sci-Fi",Black Panther,1,7.3,550176,$200000000,700.06,1346.91
tt1837636,movie,Queen of the Desert,Queen of the Desert,0,2015,\N,128,"Adventure,Biography,Drama",Queen of the Desert,1,5.7,8953,$15000000,,1.59
tt1841642,movie,Demonic,Demonic,0,2015,\N,83,"Horror,Thriller",Demonic,1,5.3,12426,$3000000,,3.39
tt1846589,movie,Hunter Killer,Hunter Killer,0,2018,\N,122,"Action,Thriller",Hunter Killer,1,6.6,41459,$40000000,15.77,31.67
tt1850457,movie,Sisters,Sisters,0,2015,\N,118,Comedy,Sisters,1,6.0,60043,$30000000,87.04,105.01
tt1856101,movie,Blade Runner 2049,Blade Runner 2049,0,2017,\N,164,"Action,Drama,Mystery",Blade Runner 2049,1,8.0,398994,$150000000,92.05,260.51
tt1860213,movie,Dirty Grandpa,Dirty Grandpa,0,2016,\N,102,Comedy,Dirty Grandpa,1,5.9,104747,$25000000,35.59,94.07
tt1860242,movie,The Highwaymen,The Highwaymen,0,2019,\N,132,"Biography,Crime,Drama",The Highwaymen,1,6.9,54962,$49000000,,
tt1860357,movie,Deepwater Horizon,Deepwater Horizon,0,2016,\N,107,"Action,Drama,History",Deepwater Horizon,1,7.1,137460,$110000000,61.43,121.79
tt1861445,movie,An Act of War,An Act of War,0,2015,\N,99,"Crime,Drama,Thriller",An Act of War,1,5.1,1217,,0.11,0.36
tt1869347,movie,Crooked House,Crooked House,0,2017,\N,115,"Crime,Drama,Mystery",Crooked House,1,6.3,14579,,,3.68
tt1878841,movie,The Darkness,The Darkness,0,2016,\N,92,"Horror,Thriller",The Darkness,1,4.4,12747,$4000000,10.75,10.9
tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,\N,104,"Comedy,Drama",The Edge of Seventeen,1,7.3,91677,$9000000,14.43,18.8
tt1880399,movie,Kodachrome,Kodachrome,0,2017,\N,105,Drama,Kodachrome,1,6.8,9428,,,0.07
tt1881002,movie,Maggie,Maggie,0,2015,\N,95,"Drama,Horror",Maggie,1,5.6,39646,,0.19,1.66
tt1883367,movie,The Human Centipede III (Final Sequence),The Human Centipede III (Final Sequence),0,2015,\N,102,"Comedy,Horror",The Human Centipede III (Final Sequence),1,2.8,13165,,0.02,0.02
tt1895315,movie,Brimstone,Brimstone,0,2016,\N,148,"Drama,Mystery,Thriller",Brimstone,1,7.1,31914,EUR12000000,,2.14
tt1895587,movie,Spotlight,Spotlight,0,2015,\N,129,"Biography,Crime,Drama",Spotlight,1,8.1,377768,$20000000,45.06,98.28
tt1911658,movie,Penguins of Madagascar,Penguins of Madagascar,0,2014,\N,92,"Adventure,Animation,Comedy",Penguins of Madagascar,1,6.7,73998,$132000000,83.85,373.52
tt1930463,movie,Ride,Ride,0,2014,\N,93,"Comedy,Drama",Ride,1,5.7,3664,,,0.01
tt1935089,movie,Blind,Blind,0,2017,\N,98,"Drama,Romance",Blind,1,5.8,3153,$2500000,0.01,0.1
tt1935194,movie,Overdrive,Overdrive,0,2017,\N,93,"Action,Thriller",Overdrive,1,5.4,10883,EUR24340000,0.01,9.65
tt1935859,movie,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,0,2016,\N,127,"Adventure,Drama,Fantasy",Miss Peregrine's Home for Peculiar Children,1,6.7,144925,$110000000,87.24,296.48
tt1935897,movie,Amityville: The Awakening,Amityville: The Awakening,0,2017,\N,85,"Horror,Thriller",Amityville: The Awakening,1,4.8,11463,,0.0,7.7
tt1935940,movie,Get Santa,Get Santa,0,2014,\N,102,"Comedy,Family",Get Santa,1,6.2,2659,,,4.8
tt1943014,movie,The Wicked Within,The Wicked Within,0,2015,\N,84,Horror,The Wicked Within,1,4.4,1138,$1200000,,
tt1946502,movie,UglyDolls,UglyDolls,0,2019,\N,87,"Adventure,Animation,Comedy",UglyDolls,1,4.8,3557,$45000000,20.15,32.45
tt1949605,movie,Who Gets the Dog?,Who Gets the Dog?,0,2016,\N,95,Comedy,Who Gets the Dog?,1,4.9,1134,,,0.83
tt1951265,movie,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,0,2014,\N,123,"Action,Adventure,Sci-Fi",The Hunger Games: Mockingjay - Part 1,1,6.6,387206,$125000000,337.14,755.36
tt1951266,movie,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,0,2015,\N,137,"Action,Adventure,Sci-Fi",The Hunger Games: Mockingjay - Part 2,1,6.5,260580,$160000000,281.72,653.43
tt1959563,movie,The Hitman's Bodyguard,The Hitman's Bodyguard,0,2017,\N,118,"Action,Comedy,Thriller",The Hitman's Bodyguard,1,6.9,168664,$30000000,75.47,176.59
tt1961175,movie,American Assassin,American Assassin,0,2017,\N,112,"Action,Thriller",American Assassin,1,6.2,60869,$33000000,36.25,67.23
tt1966359,movie,Father Figures,Father Figures,0,2017,\N,113,"Comedy,Drama,Sport",Father Figures,1,5.5,15286,$25000000,17.5,25.6
tt1967614,movie,The Comedian,The Comedian,0,2016,\N,120,"Comedy,Drama",The Comedian,1,5.7,6185,$15000000,1.66,1.66
tt1972591,movie,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,0,2017,\N,126,"Action,Adventure,Drama",King Arthur: Legend of the Sword,1,6.7,174839,$175000000,39.18,148.68
tt1974382,movie,The Challenger,The Challenger,0,2015,\N,95,"Drama,Sport",The Challenger,1,5.6,1155,,0.02,0.02
tt1974420,movie,Rules Don't Apply,Rules Don't Apply,0,2016,\N,127,"Comedy,Drama,Romance",Rules Don't Apply,1,5.7,8256,$25000000,3.65,3.89
tt1976009,movie,Victor Frankenstein,Victor Frankenstein,0,2015,\N,110,"Drama,Horror,Sci-Fi",Victor Frankenstein,1,6.0,48760,$65000000,5.78,34.23
tt1979376,movie,Toy Story 4,Toy Story 4,0,2019,\N,100,"Adventure,Animation,Comedy",Toy Story 4,1,8.0,127893,$200000000,433.94,1073.15
tt1979388,movie,The Good Dinosaur,The Good Dinosaur,0,2015,\N,93,"Adventure,Animation,Comedy",The Good Dinosaur,1,6.7,93679,$200000000,123.09,332.21
tt1981128,movie,Geostorm,Geostorm,0,2017,\N,109,"Action,Sci-Fi,Thriller",Geostorm,1,5.3,83406,$120000000,33.7,221.6
tt1987680,movie,The Upside,The Upside,0,2017,\N,126,"Comedy,Drama",The Upside,1,6.8,33679,$37500000,108.25,122.75
tt1999890,movie,Hell Fest,Hell Fest,0,2018,\N,89,Horror,Hell Fest,1,5.5,10730,$5500000,11.11,18.16
tt2005151,movie,War Dogs,War Dogs,0,2016,\N,114,"Biography,Comedy,Crime",War Dogs,1,7.1,160355,$40000000,43.03,86.23
tt2011311,movie,The Outsider,The Outsider,0,2018,\N,120,"Crime,Drama,Thriller",The Outsider,1,6.3,17216,,,0.0
tt2014319,movie,Plan 9,Plan 9,0,2015,\N,103,"Comedy,Horror,Sci-Fi",Plan 9,1,4.4,1745,,,
tt2016335,movie,Walter,Walter,0,2015,\N,94,"Comedy,Drama",Walter,1,5.3,1766,$1200000,,
tt2018069,movie,Our House,Our House,0,2018,\N,90,"Drama,Horror,Sci-Fi",Our House,1,5.3,4537,,,0.02
tt2025690,movie,The Finest Hours,The Finest Hours,0,2016,\N,117,"Drama,History,Thriller",The Finest Hours,1,6.7,57265,$80000000,27.57,52.1
tt2032572,movie,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,0,2016,\N,128,"Action,Drama,History",USS Indianapolis: Men of Courage,1,5.2,9956,$40000000,,2.16
tt2034800,movie,The Great Wall,The Great Wall,0,2016,\N,103,"Action,Adventure,Fantasy",The Great Wall,1,5.9,115434,$150000000,45.54,334.93
tt2039338,movie,Flatliners,Flatliners,0,2017,\N,109,"Drama,Horror,Mystery",Flatliners,1,5.2,36735,$19000000,16.88,45.16
tt2039393,movie,The Gambler,The Gambler,0,2014,\N,111,"Crime,Drama,Thriller",The Gambler,1,6.0,61179,$25000000,33.68,39.28
tt2049543,movie,Synchronicity,Synchronicity,0,2015,\N,101,"Drama,Mystery,Romance",Synchronicity,1,5.5,9791,,0.0,0.0
tt2058673,movie,Point Break,Point Break,0,2015,\N,114,"Action,Crime,Sport",Point Break,1,5.3,54882,$105000000,28.78,133.72
tt2062700,movie,Song to Song,Song to Song,0,2017,\N,129,"Drama,Music,Romance",Song to Song,1,5.7,16278,,0.44,1.85
tt2066051,movie,Rocketman,Rocketman,0,2019,\N,121,"Biography,Drama,Music",Rocketman,1,7.4,77658,$40000000,96.37,195.18
tt2069797,movie,Delirium,Delirium,0,2018,\N,96,"Horror,Thriller",Delirium,1,5.7,5087,,,
tt2072233,movie,Sleepless,Sleepless,0,2017,\N,95,"Action,Crime,Thriller",Sleepless,1,5.6,26751,$30000000,20.78,32.92
tt2078718,movie,Sacrifice,Sacrifice,0,2016,\N,91,"Crime,Horror,Mystery",Sacrifice,1,5.3,3938,,,0.02
tt2080374,movie,Steve Jobs,Steve Jobs,0,2015,\N,122,"Biography,Drama",Steve Jobs,1,7.2,142029,$30000000,17.77,34.44
tt2090465,movie,Black Butterfly,Black Butterfly,0,2017,\N,93,"Mystery,Thriller",Black Butterfly,1,6.1,10921,,,0.39
tt2090629,movie,The Culling,The Culling,0,2015,\N,81,"Horror,Thriller",The Culling,1,3.4,1571,,,0.01
tt2091256,movie,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,0,2017,\N,89,"Action,Animation,Comedy",Captain Underpants: The First Epic Movie,1,6.2,22870,$38000000,73.92,125.43
tt2091478,movie,Air,Air,0,2015,\N,95,"Drama,Sci-Fi,Thriller",Air,1,5.1,11338,,,
tt2091935,movie,Mr. Right,Mr. Right,0,2015,\N,95,"Action,Comedy,Romance",Mr. Right,1,6.3,43618,$8000000,0.03,0.61
tt2093991,movie,Elvis & Nixon,Elvis & Nixon,0,2016,\N,86,"Comedy,History",Elvis & Nixon,1,6.4,12233,,1.06,1.8
tt2094766,movie,Assassin's Creed,Assassin's Creed,0,2016,\N,115,"Action,Adventure,Sci-Fi",Assassin's Creed,1,5.7,171176,$125000000,54.65,240.7
tt2096672,movie,Dumb and Dumber To,Dumb and Dumber To,0,2014,\N,109,Comedy,Dumb and Dumber To,1,5.6,121276,$40000000,86.21,169.84
tt2096673,movie,Inside Out,Inside Out,0,2015,\N,95,"Adventure,Animation,Comedy",Inside Out,1,8.2,555375,$175000000,356.46,857.61
tt2097331,movie,The Family Fang,The Family Fang,0,2015,\N,105,"Comedy,Drama,Mystery",The Family Fang,1,6.1,7169,,0.26,0.65
tt2101383,movie,Knight of Cups,Knight of Cups,0,2015,\N,118,"Drama,Romance",Knight of Cups,1,5.7,22893,,0.57,1.03
tt2106651,movie,Spectral,Spectral,0,2016,\N,107,"Action,Mystery,Sci-Fi",Spectral,1,6.3,45482,$70000000,,
tt2112096,movie,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,0,2016,\N,91,"Comedy,Crime",Absolutely Fabulous: The Movie,1,5.4,11186,,4.77,37.92
tt2114504,movie,Woody Woodpecker,Woody Woodpecker,0,2017,\N,91,"Animation,Comedy,Family",Woody Woodpecker,1,4.1,2929,$10000000,,15.32
tt2118624,movie,The Final Girls,The Final Girls,0,2015,\N,88,"Comedy,Drama,Fantasy",The Final Girls,1,6.6,31229,$4500000,,
tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,"Biography,Drama,History",Hacksaw Ridge,1,8.1,383213,$40000000,67.21,175.3
tt2119543,movie,The House with a Clock in Its Walls,The House with a Clock in Its Walls,0,2018,\N,105,"Comedy,Fantasy,Horror",The House with a Clock in Its Walls,1,6.0,37172,$42000000,68.55,131.46
tt2120120,movie,Pixels,Pixels,0,2015,\N,105,"Action,Comedy,Sci-Fi",Pixels,1,5.6,122665,$88000000,78.75,244.87
tt2124787,movie,Final Girl,Final Girl,0,2015,\N,90,"Horror,Thriller",Final Girl,1,4.7,12827,$8000000,,0.03
tt2126235,movie,Collide,Collide,0,2016,\N,99,"Action,Crime,Thriller",Collide,1,5.7,13800,$21500000,2.28,4.81
tt2126355,movie,San Andreas,San Andreas,0,2015,\N,114,"Action,Adventure,Drama",San Andreas,1,6.0,197618,$110000000,155.19,473.99
tt2126357,movie,Second Act,Second Act,0,2018,\N,103,"Comedy,Drama,Romance",Second Act,1,5.8,16770,$16000000,39.28,72.28
tt2131532,movie,Hidden,Hidden,0,2015,\N,84,"Horror,Thriller",Hidden,1,6.4,18030,,,
tt2139881,movie,Long Shot,Long Shot,0,2019,\N,125,"Comedy,Romance",Long Shot,1,6.9,54252,$40000000,30.32,53.4
tt2140037,movie,Jane Got a Gun,Jane Got a Gun,0,2015,\N,98,"Action,Drama,Western",Jane Got a Gun,1,5.9,19514,$25000000,1.51,3.07
tt2140379,movie,Self/less,Self/less,0,2015,\N,117,"Action,Mystery,Sci-Fi",Self/less,1,6.5,83198,$26000000,12.28,30.52
tt2140479,movie,The Accountant,The Accountant,0,2016,\N,128,"Action,Crime,Drama",The Accountant,1,7.3,239893,$44000000,86.26,155.16
tt2140629,movie,Arizona,Arizona,0,2018,\N,85,"Comedy,Thriller",Arizona,1,5.7,5402,,,
tt2141773,movie,Hell and Back,Hell and Back,0,2015,\N,86,"Adventure,Animation,Comedy",Hell and Back,1,5.4,4477,,0.16,0.16
tt2160105,movie,I Still See You,I Still See You,0,2018,\N,98,"Fantasy,Thriller",I Still See You,1,5.8,6370,,0.0,1.62
tt2170427,movie,Good Kids,Good Kids,0,2016,\N,86,"Comedy,Drama",Good Kids,1,6.1,8497,$3000000,,0.02
tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,"Comedy,Crime",Horrible Bosses 2,1,6.3,147655,$42000000,54.45,107.65
tt2179136,movie,American Sniper,American Sniper,0,2014,\N,133,"Action,Biography,Drama",American Sniper,1,7.3,410121,$58800000,350.13,547.43
tt2180411,movie,Into the Woods,Into the Woods,0,2014,\N,125,"Adventure,Comedy,Drama",Into the Woods,1,5.9,125660,$50000000,128.0,212.9
tt2184233,movie,1 Mile to You,1 Mile to You,0,2017,\N,104,"Drama,Romance,Sport",1 Mile to You,1,6.3,1994,,,
tt2187444,movie,Pernicious,Pernicious,0,2014,\N,90,"Horror,Thriller",Pernicious,1,4.6,2469,,,
tt2190467,movie,Safelight,Safelight,0,2015,\N,84,Drama,Safelight,1,5.9,1767,,,
tt2199571,movie,Run All Night,Run All Night,0,2015,\N,114,"Action,Drama,Thriller",Run All Night,1,6.6,95719,$50000000,26.46,71.56
tt2207484,movie,Muck,Muck,0,2015,\N,99,Horror,Muck,1,2.6,2400,,,
tt2215673,movie,The Timber,The Timber,0,2015,\N,81,"Action,Adventure,Drama",The Timber,1,5.4,1524,$2100000,,
tt2217859,movie,Louder Than Bombs,Louder Than Bombs,0,2015,\N,109,Drama,Louder Than Bombs,1,6.6,11001,$11000000,0.16,1.16
tt2224026,movie,Home,Home,0,2015,\N,94,"Adventure,Animation,Comedy",Home,1,6.6,87216,$135000000,177.4,386.04
tt2226321,movie,Dark,Dark,0,2015,\N,93,"Drama,Thriller",Dark,1,3.5,2348,$400000,,
tt2226597,movie,The Mountain Between Us,The Mountain Between Us,0,2017,\N,112,"Action,Adventure,Drama",The Mountain Between Us,1,6.4,59612,$35000000,30.35,62.83
tt2231253,movie,Wild Card,Wild Card,0,2015,\N,92,"Action,Crime,Drama",Wild Card,1,5.6,47758,$30000000,,6.74
tt2231461,movie,Rampage,Rampage,0,2018,\N,107,"Action,Adventure,Sci-Fi",Rampage,1,6.1,123509,$120000000,101.03,428.03
tt2236160,movie,Nightlight,Nightlight,0,2015,\N,85,"Horror,Thriller",Nightlight,1,4.4,1834,$2000000,,0.08
tt2239822,movie,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,0,2017,\N,137,"Action,Adventure,Fantasy",Valerian and the City of a Thousand Planets,1,6.5,146923,$177200000,41.19,225.87
tt2241351,movie,Money Monster,Money Monster,0,2016,\N,98,"Crime,Drama,Thriller",Money Monster,1,6.5,88612,$27000000,41.01,93.28
tt2243900,movie,Trouble Is My Business,Trouble Is My Business,0,2018,\N,116,"Action,Adventure,Crime",Trouble Is My Business,1,6.0,1421,$120000,,
tt2250912,movie,Spider-Man: Homecoming,Spider-Man: Homecoming,0,2017,\N,133,"Action,Adventure,Sci-Fi",Spider-Man: Homecoming,1,7.4,459627,$175000000,334.2,880.17
tt2261331,movie,Black Sea,Black Sea,0,2014,\N,114,"Adventure,Drama,Thriller",Black Sea,1,6.4,32654,GBP8000000,1.17,4.07
tt2262315,movie,The Good Neighbor,The Good Neighbor,0,2016,\N,98,"Crime,Drama,Horror",The Good Neighbor,1,6.3,14527,,,0.09
tt2267968,movie,Kung Fu Panda 3,Kung Fu Panda 3,0,2016,\N,95,"Action,Adventure,Animation",Kung Fu Panda 3,1,7.1,120812,$145000000,143.53,521.17
tt2268016,movie,Magic Mike XXL,Magic Mike XXL,0,2015,\N,115,"Comedy,Drama,Music",Magic Mike XXL,1,5.6,49334,$14800000,66.01,117.81
tt2268433,movie,End of a Gun,End of a Gun,0,2016,\N,87,"Action,Crime,Thriller",End of a Gun,1,3.7,1381,$7500000,,
tt2268433,movie,End of a Gun,End of a Gun,0,2016,\N,87,"Action,Crime,Thriller",End of a Gun,1,3.7,1381,$7500000,,
tt2271563,movie,Forsaken,Forsaken,0,2015,\N,90,"Action,Drama,Western",Forsaken,1,6.3,9481,$11000000,,
tt2273657,movie,True Story,True Story,0,2015,\N,99,"Crime,Drama,Mystery",True Story,1,6.3,55974,,4.72,5.26
tt2274648,movie,Hellboy,Hellboy,0,2019,\N,120,"Action,Adventure,Fantasy",Hellboy,1,5.2,56648,$50000000,21.9,44.66
tt2277860,movie,Finding Dory,Finding Dory,0,2016,\N,97,"Adventure,Animation,Comedy",Finding Dory,1,7.3,220148,$200000000,486.3,1028.57
tt2279373,movie,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,0,2015,\N,92,"Adventure,Animation,Comedy",The SpongeBob Movie: Sponge Out of Water,1,6.0,44904,$74000000,162.99,325.19
tt2283336,movie,Men in Black: International,Men in Black: International,0,2019,\N,114,"Action,Adventure,Comedy",Men in Black: International,1,5.7,73168,$110000000,80.0,253.89
tt2283362,movie,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,0,2017,\N,119,"Action,Adventure,Comedy",Jumanji: Welcome to the Jungle,1,6.9,257751,$90000000,404.54,962.1
tt2291540,movie,My Friend Dahmer,My Friend Dahmer,0,2017,\N,107,Drama,My Friend Dahmer,1,6.2,13175,,1.36,1.44
tt2293640,movie,Minions,Minions,0,2015,\N,91,"Adventure,Animation,Comedy",Minions,1,6.4,198809,$74000000,336.05,1159.4
tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0,2018,\N,86,"Adventure,Animation,Comedy",Sherlock Gnomes,1,5.1,8703,$59000000,43.24,90.35
tt2298394,movie,Free the Nipple,Free the Nipple,0,2014,\N,78,"Comedy,Drama",Free the Nipple,1,3.9,1585,$937000,0.0,0.0
tt2300975,movie,Jessabelle,Jessabelle,0,2014,\N,90,"Horror,Thriller",Jessabelle,1,5.4,21186,,,7.0
tt2304933,movie,The 5th Wave,The 5th Wave,0,2016,\N,112,"Action,Adventure,Drama",The 5th Wave,1,5.2,92811,$38000000,34.92,109.91
tt2309260,movie,The Gallows,The Gallows,0,2015,\N,81,"Horror,Mystery,Thriller",The Gallows,1,4.2,18203,$100000,22.76,42.96
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,\N,144,"Adventure,Fantasy",The Hobbit: The Battle of the Five Armies,1,7.4,446897,$250000000,255.12,956.02
tt2312184,movie,All About the Money,All About the Money,0,2017,\N,90,"Action,Adventure,Comedy",All About the Money,1,6.0,2092,,,
tt2315582,movie,Una,Una,0,2016,\N,94,"Drama,Romance",Una,1,6.2,8201,,0.02,0.51
tt2315596,movie,Galveston,Galveston,0,2018,\N,91,"Action,Crime,Drama",Galveston,1,6.2,8654,,,0.23
tt2316204,movie,Alien: Covenant,Alien: Covenant,0,2017,\N,122,"Horror,Sci-Fi,Thriller",Alien: Covenant,1,6.4,234282,$97000000,74.26,240.89
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,\N,125,"Drama,Romance,Thriller",Fifty Shades of Grey,1,4.1,283961,$40000000,166.17,569.65
tt2322517,movie,Mojave,Mojave,0,2015,\N,93,"Drama,Thriller",Mojave,1,5.2,3893,,0.01,0.01
tt2328900,movie,Mary Queen of Scots,Mary Queen of Scots,0,2018,\N,124,"Biography,Drama,History",Mary Queen of Scots,1,6.3,29403,$25000000,16.47,46.67
tt2331047,movie,Rememory,Rememory,0,2017,\N,111,"Drama,Mystery,Sci-Fi",Rememory,1,6.2,13698,,,0.07
tt2334871,movie,Snatched,Snatched,0,2017,\N,90,"Action,Adventure,Comedy",Snatched,1,4.5,30944,$42000000,45.85,60.85
tt2337841,movie,Bottom of the World,Bottom of the World,0,2017,\N,85,"Drama,Mystery,Thriller",Bottom of the World,1,5.4,4658,,,
tt2338424,movie,Tumbledown,Tumbledown,0,2015,\N,105,"Comedy,Music,Romance",Tumbledown,1,6.2,6123,,0.14,0.28
