tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes
tt1856101,movie,Blade Runner 2049,Blade Runner 2049,0,2017,\N,164,"Action,Drama,Mystery",Blade Runner 2049,1,8.0,398994
tt1860213,movie,Dirty Grandpa,Dirty Grandpa,0,2016,\N,102,Comedy,Dirty Grandpa,1,5.9,104747
tt1860242,movie,The Highwaymen,The Highwaymen,0,2019,\N,132,"Biography,Crime,Drama",The Highwaymen,1,6.9,54962
tt1860357,movie,Deepwater Horizon,Deepwater Horizon,0,2016,\N,107,"Action,Drama,History",Deepwater Horizon,1,7.1,137460
tt1861445,movie,An Act of War,An Act of War,0,2015,\N,99,"Crime,Drama,Thriller",An Act of War,1,5.1,1217
tt1869347,movie,Crooked House,Crooked House,0,2017,\N,115,"Crime,Drama,Mystery",Crooked House,1,6.3,14579
tt1878841,movie,The Darkness,The Darkness,0,2016,\N,92,"Horror,Thriller",The Darkness,1,4.4,12747
tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,\N,104,"Comedy,Drama",The Edge of Seventeen,1,7.3,91677
tt1880399,movie,Kodachrome,Kodachrome,0,2017,\N,105,Drama,Kodachrome,1,6.8,9428
tt1881002,movie,Maggie,Maggie,0,2015,\N,95,"Drama,Horror",Maggie,1,5.6,39646
tt1883367,movie,The Human Centipede III (Final Sequence),The Human Centipede III (Final Sequence),0,2015,\N,102,"Comedy,Horror",The Human Centipede III (Final Sequence),1,2.8,13165
tt1895315,movie,Brimstone,Brimstone,0,2016,\N,148,"Drama,Mystery,Thriller",Brimstone,1,7.1,31914
tt1895587,movie,Spotlight,Spotlight,0,2015,\N,129,"Biography,Crime,Drama",Spotlight,1,8.1,377768
tt1911658,movie,Penguins of Madagascar,Penguins of Madagascar,0,2014,\N,92,"Adventure,Animation,Comedy",Penguins of Madagascar,1,6.7,73998
tt1930463,movie,Ride,Ride,0,2014,\N,93,"Comedy,Drama",Ride,1,5.7,3664
tt1935089,movie,Blind,Blind,0,2017,\N,98,"Drama,Romance",Blind,1,5.8,3153
tt1935194,movie,Overdrive,Overdrive,0,2017,\N,93,"Action,Thriller",Overdrive,1,5.4,10883
tt1935859,movie,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,0,2016,\N,127,"Adventure,Drama,Fantasy",Miss Peregrine's Home for Peculiar Children,1,6.7,144925
tt1935897,movie,Amityville: The Awakening,Amityville: The Awakening,0,2017,\N,85,"Horror,Thriller",Amityville: The Awakening,1,4.8,11463
tt1935940,movie,Get Santa,Get Santa,0,2014,\N,102,"Comedy,Family",Get Santa,1,6.2,2659
tt1943014,movie,The Wicked Within,The Wicked Within,0,2015,\N,84,Horror,The Wicked Within,1,4.4,1138
tt1946502,movie,UglyDolls,UglyDolls,0,2019,\N,87,"Adventure,Animation,Comedy",UglyDolls,1,4.8,3557
tt1949605,movie,Who Gets the Dog?,Who Gets the Dog?,0,2016,\N,95,Comedy,Who Gets the Dog?,1,4.9,1134
tt1951265,movie,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,0,2014,\N,123,"Action,Adventure,Sci-Fi",The Hunger Games: Mockingjay - Part 1,1,6.6,387206
tt1951266,movie,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,0,2015,\N,137,"Action,Adventure,Sci-Fi",The Hunger Games: Mockingjay - Part 2,1,6.5,260580
tt1959563,movie,The Hitman's Bodyguard,The Hitman's Bodyguard,0,2017,\N,118,"Action,Comedy,Thriller",The Hitman's Bodyguard,1,6.9,168664
tt1961175,movie,American Assassin,American Assassin,0,2017,\N,112,"Action,Thriller",American Assassin,1,6.2,60869
tt1966359,movie,Father Figures,Father Figures,0,2017,\N,113,"Comedy,Drama,Sport",Father Figures,1,5.5,15286
tt1967614,movie,The Comedian,The Comedian,0,2016,\N,120,"Comedy,Drama",The Comedian,1,5.7,6185
tt1972591,movie,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,0,2017,\N,126,"Action,Adventure,Drama",King Arthur: Legend of the Sword,1,6.7,174839
tt1974382,movie,The Challenger,The Challenger,0,2015,\N,95,"Drama,Sport",The Challenger,1,5.6,1155
tt1974420,movie,Rules Don't Apply,Rules Don't Apply,0,2016,\N,127,"Comedy,Drama,Romance",Rules Don't Apply,1,5.7,8256
tt1976009,movie,Victor Frankenstein,Victor Frankenstein,0,2015,\N,110,"Drama,Horror,Sci-Fi",Victor Frankenstein,1,6.0,48760
tt1979376,movie,Toy Story 4,Toy Story 4,0,2019,\N,100,"Adventure,Animation,Comedy",Toy Story 4,1,8.0,127893
tt1979388,movie,The Good Dinosaur,The Good Dinosaur,0,2015,\N,93,"Adventure,Animation,Comedy",The Good Dinosaur,1,6.7,93679
tt1981128,movie,Geostorm,Geostorm,0,2017,\N,109,"Action,Sci-Fi,Thriller",Geostorm,1,5.3,83406
tt1987680,movie,The Upside,The Upside,0,2017,\N,126,"Comedy,Drama",The Upside,1,6.8,33679
tt1999890,movie,Hell Fest,Hell Fest,0,2018,\N,89,Horror,Hell Fest,1,5.5,10730
tt2005151,movie,War Dogs,War Dogs,0,2016,\N,114,"Biography,Comedy,Crime",War Dogs,1,7.1,160355
tt2011311,movie,The Outsider,The Outsider,0,2018,\N,120,"Crime,Drama,Thriller",The Outsider,1,6.3,17216
tt2014319,movie,Plan 9,Plan 9,0,2015,\N,103,"Comedy,Horror,Sci-Fi",Plan 9,1,4.4,1745
tt2016335,movie,Walter,Walter,0,2015,\N,94,"Comedy,Drama",Walter,1,5.3,1766
tt2018069,movie,Our House,Our House,0,2018,\N,90,"Drama,Horror,Sci-Fi",Our House,1,5.3,4537
tt2025690,movie,The Finest Hours,The Finest Hours,0,2016,\N,117,"Drama,History,Thriller",The Finest Hours,1,6.7,57265
tt2032572,movie,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,0,2016,\N,128,"Action,Drama,History",USS Indianapolis: Men of Courage,1,5.2,9956
tt2034800,movie,The Great Wall,The Great Wall,0,2016,\N,103,"Action,Adventure,Fantasy",The Great Wall,1,5.9,115434
tt2039338,movie,Flatliners,Flatliners,0,2017,\N,109,"Drama,Horror,Mystery",Flatliners,1,5.2,36735
tt2039393,movie,The Gambler,The Gambler,0,2014,\N,111,"Crime,Drama,Thriller",The Gambler,1,6.0,61179
tt2049543,movie,Synchronicity,Synchronicity,0,2015,\N,101,"Drama,Mystery,Romance",Synchronicity,1,5.5,9791
tt2058673,movie,Point Break,Point Break,0,2015,\N,114,"Action,Crime,Sport",Point Break,1,5.3,54882
tt2062700,movie,Song to Song,Song to Song,0,2017,\N,129,"Drama,Music,Romance",Song to Song,1,5.7,16278
tt2066051,movie,Rocketman,Rocketman,0,2019,\N,121,"Biography,Drama,Music",Rocketman,1,7.4,77658
tt2069797,movie,Delirium,Delirium,0,2018,\N,96,"Horror,Thriller",Delirium,1,5.7,5087
tt2072233,movie,Sleepless,Sleepless,0,2017,\N,95,"Action,Crime,Thriller",Sleepless,1,5.6,26751
tt2078718,movie,Sacrifice,Sacrifice,0,2016,\N,91,"Crime,Horror,Mystery",Sacrifice,1,5.3,3938
tt2080374,movie,Steve Jobs,Steve Jobs,0,2015,\N,122,"Biography,Drama",Steve Jobs,1,7.2,142029
tt2090465,movie,Black Butterfly,Black Butterfly,0,2017,\N,93,"Mystery,Thriller",Black Butterfly,1,6.1,10921
tt2090629,movie,The Culling,The Culling,0,2015,\N,81,"Horror,Thriller",The Culling,1,3.4,1571
tt2091256,movie,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,0,2017,\N,89,"Action,Animation,Comedy",Captain Underpants: The First Epic Movie,1,6.2,22870
tt2091478,movie,Air,Air,0,2015,\N,95,"Drama,Sci-Fi,Thriller",Air,1,5.1,11338
tt2091935,movie,Mr. Right,Mr. Right,0,2015,\N,95,"Action,Comedy,Romance",Mr. Right,1,6.3,43618
tt2093991,movie,Elvis & Nixon,Elvis & Nixon,0,2016,\N,86,"Comedy,History",Elvis & Nixon,1,6.4,12233
tt2094766,movie,Assassin's Creed,Assassin's Creed,0,2016,\N,115,"Action,Adventure,Sci-Fi",Assassin's Creed,1,5.7,171176
tt2096672,movie,Dumb and Dumber To,Dumb and Dumber To,0,2014,\N,109,Comedy,Dumb and Dumber To,1,5.6,121276
tt2096673,movie,Inside Out,Inside Out,0,2015,\N,95,"Adventure,Animation,Comedy",Inside Out,1,8.2,555375
tt2097331,movie,The Family Fang,The Family Fang,0,2015,\N,105,"Comedy,Drama,Mystery",The Family Fang,1,6.1,7169
tt2101383,movie,Knight of Cups,Knight of Cups,0,2015,\N,118,"Drama,Romance",Knight of Cups,1,5.7,22893
tt2106651,movie,Spectral,Spectral,0,2016,\N,107,"Action,Mystery,Sci-Fi",Spectral,1,6.3,45482
tt2112096,movie,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,0,2016,\N,91,"Comedy,Crime",Absolutely Fabulous: The Movie,1,5.4,11186
tt2114504,movie,Woody Woodpecker,Woody Woodpecker,0,2017,\N,91,"Animation,Comedy,Family",Woody Woodpecker,1,4.1,2929
tt2118624,movie,The Final Girls,The Final Girls,0,2015,\N,88,"Comedy,Drama,Fantasy",The Final Girls,1,6.6,31229
tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,"Biography,Drama,History",Hacksaw Ridge,1,8.1,383213
tt2119543,movie,The House with a Clock in Its Walls,The House with a Clock in Its Walls,0,2018,\N,105,"Comedy,Fantasy,Horror",The House with a Clock in Its Walls,1,6.0,37172
tt2120120,movie,Pixels,Pixels,0,2015,\N,105,"Action,Comedy,Sci-Fi",Pixels,1,5.6,122665
tt2124787,movie,Final Girl,Final Girl,0,2015,\N,90,"Horror,Thriller",Final Girl,1,4.7,12827
tt2126235,movie,Collide,Collide,0,2016,\N,99,"Action,Crime,Thriller",Collide,1,5.7,13800
tt2126355,movie,San Andreas,San Andreas,0,2015,\N,114,"Action,Adventure,Drama",San Andreas,1,6.0,197618
tt2126357,movie,Second Act,Second Act,0,2018,\N,103,"Comedy,Drama,Romance",Second Act,1,5.8,16770
tt2131532,movie,Hidden,Hidden,0,2015,\N,84,"Horror,Thriller",Hidden,1,6.4,18030
tt2139881,movie,Long Shot,Long Shot,0,2019,\N,125,"Comedy,Romance",Long Shot,1,6.9,54252
tt2140037,movie,Jane Got a Gun,Jane Got a Gun,0,2015,\N,98,"Action,Drama,Western",Jane Got a Gun,1,5.9,19514
tt2140379,movie,Self/less,Self/less,0,2015,\N,117,"Action,Mystery,Sci-Fi",Self/less,1,6.5,83198
tt2140479,movie,The Accountant,The Accountant,0,2016,\N,128,"Action,Crime,Drama",The Accountant,1,7.3,239893
tt2140629,movie,Arizona,Arizona,0,2018,\N,85,"Comedy,Thriller",Arizona,1,5.7,5402
tt2141773,movie,Hell and Back,Hell and Back,0,2015,\N,86,"Adventure,Animation,Comedy",Hell and Back,1,5.4,4477
tt2160105,movie,I Still See You,I Still See You,0,2018,\N,98,"Fantasy,Thriller",I Still See You,1,5.8,6370
tt2170427,movie,Good Kids,Good Kids,0,2016,\N,86,"Comedy,Drama",Good Kids,1,6.1,8497
tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,"Comedy,Crime",Horrible Bosses 2,1,6.3,147655
tt2179136,movie,American Sniper,American Sniper,0,2014,\N,133,"Action,Biography,Drama",American Sniper,1,7.3,410121
tt2180411,movie,Into the Woods,Into the Woods,0,2014,\N,125,"Adventure,Comedy,Drama",Into the Woods,1,5.9,125660
tt2184233,movie,1 Mile to You,1 Mile to You,0,2017,\N,104,"Drama,Romance,Sport",1 Mile to You,1,6.3,1994
tt2187444,movie,Pernicious,Pernicious,0,2014,\N,90,"Horror,Thriller",Pernicious,1,4.6,2469
tt2190467,movie,Safelight,Safelight,0,2015,\N,84,Drama,Safelight,1,5.9,1767
tt2199571,movie,Run All Night,Run All Night,0,2015,\N,114,"Action,Drama,Thriller",Run All Night,1,6.6,95719
tt2207484,movie,Muck,Muck,0,2015,\N,99,Horror,Muck,1,2.6,2400
tt2215673,movie,The Timber,The Timber,0,2015,\N,81,"Action,Adventure,Drama",The Timber,1,5.4,1524
tt2217859,movie,Louder Than Bombs,Louder Than Bombs,0,2015,\N,109,Drama,Louder Than Bombs,1,6.6,11001
tt2224026,movie,Home,Home,0,2015,\N,94,"Adventure,Animation,Comedy",Home,1,6.6,87216
tt2226321,movie,Dark,Dark,0,2015,\N,93,"Drama,Thriller",Dark,1,3.5,2348
tt2226597,movie,The Mountain Between Us,The Mountain Between Us,0,2017,\N,112,"Action,Adventure,Drama",The Mountain Between Us,1,6.4,59612
tt2231253,movie,Wild Card,Wild Card,0,2015,\N,92,"Action,Crime,Drama",Wild Card,1,5.6,47758
tt2231461,movie,Rampage,Rampage,0,2018,\N,107,"Action,Adventure,Sci-Fi",Rampage,1,6.1,123509
tt2236160,movie,Nightlight,Nightlight,0,2015,\N,85,"Horror,Thriller",Nightlight,1,4.4,1834
tt2239822,movie,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,0,2017,\N,137,"Action,Adventure,Fantasy",Valerian and the City of a Thousand Planets,1,6.5,146923
tt2241351,movie,Money Monster,Money Monster,0,2016,\N,98,"Crime,Drama,Thriller",Money Monster,1,6.5,88612
tt2243900,movie,Trouble Is My Business,Trouble Is My Business,0,2018,\N,116,"Action,Adventure,Crime",Trouble Is My Business,1,6.0,1421
tt2250912,movie,Spider-Man: Homecoming,Spider-Man: Homecoming,0,2017,\N,133,"Action,Adventure,Sci-Fi",Spider-Man: Homecoming,1,7.4,459627
tt2261331,movie,Black Sea,Black Sea,0,2014,\N,114,"Adventure,Drama,Thriller",Black Sea,1,6.4,32654
tt2262315,movie,The Good Neighbor,The Good Neighbor,0,2016,\N,98,"Crime,Drama,Horror",The Good Neighbor,1,6.3,14527
tt2267968,movie,Kung Fu Panda 3,Kung Fu Panda 3,0,2016,\N,95,"Action,Adventure,Animation",Kung Fu Panda 3,1,7.1,120812
tt2268016,movie,Magic Mike XXL,Magic Mike XXL,0,2015,\N,115,"Comedy,Drama,Music",Magic Mike XXL,1,5.6,49334
tt2268433,movie,End of a Gun,End of a Gun,0,2016,\N,87,"Action,Crime,Thriller",End of a Gun,1,3.7,1381
tt2268433,movie,End of a Gun,End of a Gun,0,2016,\N,87,"Action,Crime,Thriller",End of a Gun,1,3.7,1381
tt2271563,movie,Forsaken,Forsaken,0,2015,\N,90,"Action,Drama,Western",Forsaken,1,6.3,9481
tt2273657,movie,True Story,True Story,0,2015,\N,99,"Crime,Drama,Mystery",True Story,1,6.3,55974
tt2274648,movie,Hellboy,Hellboy,0,2019,\N,120,"Action,Adventure,Fantasy",Hellboy,1,5.2,56648
tt2277860,movie,Finding Dory,Finding Dory,0,2016,\N,97,"Adventure,Animation,Comedy",Finding Dory,1,7.3,220148
tt2279373,movie,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,0,2015,\N,92,"Adventure,Animation,Comedy",The SpongeBob Movie: Sponge Out of Water,1,6.0,44904
tt2283336,movie,Men in Black: International,Men in Black: International,0,2019,\N,114,"Action,Adventure,Comedy",Men in Black: International,1,5.7,73168
tt2283362,movie,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,0,2017,\N,119,"Action,Adventure,Comedy",Jumanji: Welcome to the Jungle,1,6.9,257751
tt2291540,movie,My Friend Dahmer,My Friend Dahmer,0,2017,\N,107,Drama,My Friend Dahmer,1,6.2,13175
tt2293640,movie,Minions,Minions,0,2015,\N,91,"Adventure,Animation,Comedy",Minions,1,6.4,198809
tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0,2018,\N,86,"Adventure,Animation,Comedy",Sherlock Gnomes,1,5.1,8703
tt2298394,movie,Free the Nipple,Free the Nipple,0,2014,\N,78,"Comedy,Drama",Free the Nipple,1,3.9,1585
tt2300975,movie,Jessabelle,Jessabelle,0,2014,\N,90,"Horror,Thriller",Jessabelle,1,5.4,21186
tt2304933,movie,The 5th Wave,The 5th Wave,0,2016,\N,112,"Action,Adventure,Drama",The 5th Wave,1,5.2,92811
tt2309260,movie,The Gallows,The Gallows,0,2015,\N,81,"Horror,Mystery,Thriller",The Gallows,1,4.2,18203
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,\N,144,"Adventure,Fantasy",The Hobbit: The Battle of the Five Armies,1,7.4,446897
tt2312184,movie,All About the Money,All About the Money,0,2017,\N,90,"Action,Adventure,Comedy",All About the Money,1,6.0,2092
tt2315582,movie,Una,Una,0,2016,\N,94,"Drama,Romance",Una,1,6.2,8201
tt2315596,movie,Galveston,Galveston,0,2018,\N,91,"Action,Crime,Drama",Galveston,1,6.2,8654
tt2316204,movie,Alien: Covenant,Alien: Covenant,0,2017,\N,122,"Horror,Sci-Fi,Thriller",Alien: Covenant,1,6.4,234282
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,\N,125,"Drama,Romance,Thriller",Fifty Shades of Grey,1,4.1,283961
tt2322517,movie,Mojave,Mojave,0,2015,\N,93,"Drama,Thriller",Mojave,1,5.2,3893
tt2328900,movie,Mary Queen of Scots,Mary Queen of Scots,0,2018,\N,124,"Biography,Drama,History",Mary Queen of Scots,1,6.3,29403
tt2331047,movie,Rememory,Rememory,0,2017,\N,111,"Drama,Mystery,Sci-Fi",Rememory,1,6.2,13698
tt2334871,movie,Snatched,Snatched,0,2017,\N,90,"Action,Adventure,Comedy",Snatched,1,4.5,30944
tt2337841,movie,Bottom of the World,Bottom of the World,0,2017,\N,85,"Drama,Mystery,Thriller",Bottom of the World,1,5.4,4658
tt2338424,movie,Tumbledown,Tumbledown,0,2015,\N,105,"Comedy,Music,Romance",Tumbledown,1,6.2,6123
tt2338454,movie,Unicorn Store,Unicorn Store,0,2017,\N,92,"Comedy,Drama,Fantasy",Unicorn Store,1,5.5,14658
tt2345759,movie,The Mummy,The Mummy,0,2017,\N,110,"Action,Adventure,Fantasy",The Mummy,1,5.5,160186
tt2349144,movie,Mississippi Grind,Mississippi Grind,0,2015,\N,108,"Comedy,Drama",Mississippi Grind,1,6.4,17924
tt2358925,movie,Unfinished Business,Unfinished Business,0,2015,\N,91,"Comedy,Drama",Unfinished Business,1,5.4,29737
tt2361317,movie,Live by Night,Live by Night,0,2016,\N,129,"Action,Crime,Drama",Live by Night,1,6.4,48476
tt2361509,movie,The Intern,The Intern,0,2015,\N,121,"Comedy,Drama",The Intern,1,7.1,196889
tt2364897,movie,The Disappointments Room,The Disappointments Room,0,2016,\N,85,"Drama,Horror,Thriller",The Disappointments Room,1,3.9,8422
tt2365580,movie,"Where'd You Go, Bernadette","Where'd You Go, Bernadette",0,2019,\N,109,"Comedy,Drama,Mystery","Where'd You Go, Bernadette",1,6.6,2497
tt2368254,movie,A Private War,A Private War,0,2018,\N,110,"Biography,Drama,War",A Private War,1,6.7,12192
tt2370230,movie,All Summers End,All Summers End,0,2017,\N,90,"Drama,Romance",All Summers End,1,6.0,1347
tt2372251,movie,Down a Dark Hall,Down a Dark Hall,0,2018,\N,96,"Drama,Fantasy,Horror",Down a Dark Hall,1,5.1,10065
tt2378507,movie,The Glass Castle,The Glass Castle,0,2017,\N,127,"Biography,Drama",The Glass Castle,1,7.1,25414
tt2379713,movie,Spectre,Spectre,0,2015,\N,148,"Action,Adventure,Thriller",Spectre,1,6.8,359160
tt2380307,movie,Coco,Coco,0,2017,\N,105,"Adventure,Animation,Family",Coco,1,8.4,304606
tt2381213,movie,Sundown,Sundown,0,2016,\N,103,"Action,Comedy,Romance",Sundown,1,5.4,2001
tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,0,2015,\N,131,"Action,Adventure,Thriller",Mission: Impossible - Rogue Nation,1,7.4,319624
tt2381941,movie,Focus,Focus,0,2015,\N,105,"Comedy,Crime,Drama",Focus,1,6.6,197278
tt2381991,movie,The Huntsman: Winter's War,The Huntsman: Winter's War,0,2016,\N,114,"Action,Adventure,Drama",The Huntsman: Winter's War,1,6.1,90405
tt2386490,movie,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,0,2019,\N,104,"Action,Adventure,Animation",How to Train Your Dragon: The Hidden World,1,7.5,78245
tt2387499,movie,Keeping Up with the Joneses,Keeping Up with the Joneses,0,2016,\N,105,"Action,Comedy",Keeping Up with the Joneses,1,5.9,53041
tt2388771,movie,Mowgli: Legend of the Jungle,Mowgli,0,2018,\N,104,"Adventure,Drama,Fantasy",Mowgli: Legend of the Jungle,1,6.5,49216
tt2392385,movie,Lap Dance,Lap Dance,0,2014,\N,100,Drama,Lap Dance,1,5.1,2293
tt2392748,movie,Scorched Earth,Scorched Earth,0,2018,\N,96,"Action,Sci-Fi",Scorched Earth,1,4.7,2521
tt2392830,movie,A Quiet Passion,A Quiet Passion,0,2016,\N,125,"Biography,Drama",A Quiet Passion,1,6.4,4743
tt2394063,movie,Too Late,Too Late,0,2015,\N,107,"Drama,Mystery,Thriller",Too Late,1,6.7,2617
tt2395339,movie,Mothers and Daughters,Mothers and Daughters,0,2016,\N,90,Drama,Mothers and Daughters,1,5.0,2629
tt2395427,movie,Avengers: Age of Ultron,Avengers: Age of Ultron,0,2015,\N,141,"Action,Adventure,Sci-Fi",Avengers: Age of Ultron,1,7.3,688188
tt2396589,movie,Mudbound,Mudbound,0,2017,\N,134,"Drama,War",Mudbound,1,7.4,35581
tt2398241,movie,Smurfs: The Lost Village,Smurfs: The Lost Village,0,2017,\N,90,"Adventure,Animation,Comedy",Smurfs: The Lost Village,1,6.0,16296
tt2400463,movie,The Invitation,The Invitation,0,2015,\N,100,"Drama,Horror,Mystery",The Invitation,1,6.6,75849
tt2401097,movie,Tracers,Tracers,0,2015,\N,94,"Action,Crime,Drama",Tracers,1,5.6,17570
tt2401878,movie,Anomalisa,Anomalisa,0,2015,\N,90,"Animation,Comedy,Drama",Anomalisa,1,7.3,59730
tt2402101,movie,Dark Places,Dark Places,0,2015,\N,113,"Action,Drama,Mystery",Dark Places,1,6.2,39161
tt2402927,movie,Carol,Carol,0,2015,\N,118,"Drama,Romance",Carol,1,7.2,103989
tt2404233,movie,Gods of Egypt,Gods of Egypt,0,2016,\N,127,"Action,Adventure,Fantasy",Gods of Egypt,1,5.4,97739
tt2404435,movie,The Magnificent Seven,The Magnificent Seven,0,2016,\N,132,"Action,Adventure,Western",The Magnificent Seven,1,6.9,172583
tt2406566,movie,Atomic Blonde,Atomic Blonde,0,2017,\N,115,"Action,Mystery,Thriller",Atomic Blonde,1,6.7,158165
tt2420166,movie,The World Made Straight,The World Made Straight,0,2015,\N,119,Drama,The World Made Straight,1,5.5,1742
tt2433040,movie,Beyond the Mask,Beyond the Mask,0,2015,\N,103,"Action,Adventure,Drama",Beyond the Mask,1,5.0,2652
tt2436386,movie,Project Almanac,Project Almanac,0,2015,\N,106,"Drama,Mystery,Sci-Fi",Project Almanac,1,6.4,72588
tt2436682,movie,The Duel,The Duel,0,2016,\N,110,"Drama,Western",The Duel,1,5.8,8794
tt2443822,movie,The Boy,The Boy,0,2015,\N,105,"Drama,Horror,Thriller",The Boy,1,5.4,4353
tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,"Action,Thriller",Taken 3,1,6.0,168532
tt2446980,movie,Joy,Joy,0,2015,\N,124,Drama,Joy,1,6.6,120520
tt2452244,movie,Isn't It Romantic,Isn't It Romantic,0,2019,\N,89,"Comedy,Fantasy,Romance",Isn't It Romantic,1,5.9,51254
tt2452386,movie,The Fundamentals of Caring,The Fundamentals of Caring,0,2016,\N,97,"Comedy,Drama",The Fundamentals of Caring,1,7.3,50881
tt2461150,movie,Masterminds,Masterminds,0,2016,\N,95,"Comedy,Crime",Masterminds,1,5.8,46571
tt2461340,movie,Till We Meet Again,Till We Meet Again,0,2016,\N,105,"Adventure,Drama,Romance",Till We Meet Again,1,6.8,2293
tt2461520,movie,Man Down,Man Down,0,2015,\N,90,"Drama,Thriller",Man Down,1,5.9,8474
tt2464690,movie,The Rack Pack,The Rack Pack,0,2016,\N,87,"Comedy,Drama,Sport",The Rack Pack,1,7.1,1082
tt2473510,movie,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,0,2015,\N,88,"Horror,Mystery,Thriller",Paranormal Activity: The Ghost Dimension,1,4.6,23051
tt2474976,movie,The Hallow,The Hallow,0,2015,\N,97,Horror,The Hallow,1,5.7,14228
tt2477218,movie,Field of Lost Shoes,Field of Lost Shoes,0,2015,\N,96,"Action,Drama,War",Field of Lost Shoes,1,5.7,1479
tt2479478,movie,The Ridiculous 6,The Ridiculous 6,0,2015,\N,119,"Comedy,Western",The Ridiculous 6,1,4.8,40127
tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",0,2019,\N,110,"Biography,Crime,Drama","Extremely Wicked, Shockingly Evil and Vile",1,6.6,57037
