Title_ID,Release_Year,Runtime(Minutes),Genre,Title,Rating,Number_of_Votes,Budget(LCY),USA_Gross($),Worldwide_Gross($),Released_Date,Released_Month,Rotten_Tomatoes,Metascore,Actors,Production
tt2702724,2016,99,Comedy,The Boss,5.4,40250,$29000000,63.29,78.84,08 Apr 2016,4.0,21.0,40.0,"Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson",Universal Pictures
tt2704998,2018,100,"Action,Comedy,Crime",Game Night,6.9,173587,$37000000,69.18,117.68,23 Feb 2018,2.0,85.0,66.0,"Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan",New Line Cinema
tt2709692,2018,85,"Animation,Family,Fantasy",The Grinch,6.3,33830,$75000000,270.62,511.6,09 Nov 2018,11.0,59.0,51.0,"Benedict Cumberbatch, Cameron Seely, Rashida Jones, Pharrell Williams",Universal Pictures
tt2709768,2016,87,"Adventure,Animation,Comedy",The Secret Life of Pets,6.5,170024,$75000000,368.38,875.46,08 Jul 2016,7.0,73.0,61.0,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate",Universal Pictures
tt2717822,2015,133,"Action,Crime,Thriller",Blackhat,5.4,49475,$70000000,8.01,19.65,16 Jan 2015,1.0,33.0,51.0,"Chris Hemsworth, Leehom Wang, Wei Tang, Viola Davis",Universal Studios
tt2719848,2015,121,"Action,Adventure,Biography",Everest,7.1,184621,$55000000,43.48,203.43,25 Sep 2015,9.0,73.0,64.0,"Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson",Universal Pictures
tt2720826,2016,95,"Action,Biography,Drama",Birth of the Dragon,5.4,6361,$31000000,6.9,7.22,25 Aug 2017,8.0,24.0,35.0,"Yu Xia, Wang Xi'An, Hai Yu, Yue Wu",BH Tilt/WWE Studios
tt2724236,2014,89,"Action,Crime,Drama",Tell,5.6,1529,,,,04 Dec 2014,12.0,,,"Milo Ventimiglia, Katee Sackhoff, Jason Lee, Robert Patrick",Orion Releasing
tt2726552,2016,95,"Crime,Drama,Thriller",A Kind of Murder,5.3,6114,,0.0,0.09,16 Dec 2016,12.0,33.0,50.0,"Patrick Wilson, Jessica Biel, Haley Bennett, Eddie Marsan",Killer Films
tt2726560,2015,123,"Drama,Romance",The Longest Ride,7.1,71804,$34000000,37.45,62.94,10 Apr 2015,4.0,31.0,33.0,"Britt Robertson, Scott Eastwood, Alan Alda, Jack Huston",20th Century Fox
tt2737304,2018,124,"Drama,Horror,Sci-Fi",Bird Box,6.6,237302,,,,21 Dec 2018,12.0,63.0,51.0,"Sandra Bullock, Trevante Rhodes, John Malkovich, Sarah Paulson",Netflix
tt2737926,2015,92,Horror,Always Watching: A Marble Hornets Story,4.7,2538,,,0.71,07 Apr 2015,4.0,,,"Alexandra Breckenridge, Chris Marquette, Jake McDorman, Doug Jones",Gravitas Ventures
tt2749282,2015,110,"Biography,Drama",Papa Hemingway in Cuba,6.3,1250,,1.12,1.15,29 Apr 2016,4.0,,37.0,"Giovanni Ribisi, Joely Richardson, Adrian Sparks, Minka Kelly",
tt2751310,2014,92,"Comedy,Romance",Sex Ed,5.5,4878,,,0.04,07 Nov 2014,11.0,64.0,34.0,"Haley Joel Osment, Lorenza Izzo, Kevin Balmore, Retta",Marvista Entertainment
tt2752772,2015,97,"Horror,Mystery,Thriller",Sinister 2,5.3,43902,$10000000,27.74,52.88,21 Aug 2015,8.0,15.0,32.0,"James Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan",Focus Features
tt2771200,2017,129,"Family,Fantasy,Musical",Beauty and the Beast,7.2,247952,$160000000,504.01,1263.52,17 Mar 2017,3.0,71.0,65.0,"Emma Watson, Dan Stevens, Luke Evans, Josh Gad",Walt Disney Pictures
tt2776878,2017,109,"Biography,Drama,War",Thank You for Your Service,6.5,10628,$20000000,9.54,10.0,27 Oct 2017,10.0,77.0,68.0,"Miles Teller, Beulah Koale, Joe Cole, Scott Haze",Universal Studios
tt2784134,2015,88,"Action,Adventure,Fantasy",Battle for Skyark,2.7,1754,$7000000,,,28 Dec 2018,12.0,,,"Caon Mortenson, Garrett Coffey, Charlene Tung, Taylor Coliee",LionsGate Entertainment
tt2788710,2014,112,"Action,Adventure,Comedy",The Interview,6.5,290885,$44000000,6.11,11.31,24 Dec 2014,12.0,51.0,52.0,"James Franco, Seth Rogen, Lizzy Caplan, Randall Park",Sony Pictures
tt2788732,2016,102,"Action,Adventure,Comedy",Pete's Dragon,6.7,50428,$65000000,76.23,143.7,12 Aug 2016,8.0,88.0,71.0,"Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence",Walt Disney Pictures
tt2798920,2018,115,"Adventure,Drama,Horror",Annihilation,6.9,243852,$40000000,32.73,43.07,23 Feb 2018,2.0,88.0,79.0,"Natalie Portman, Benedict Wong, Sonoya Mizuno, David Gyasi",Paramount Pictures
tt2799166,2014,89,"Action,Adventure,Horror",The Pyramid,4.6,21955,$6500000,2.76,16.86,05 Dec 2014,12.0,14.0,24.0,"Ashley Hinshaw, Denis O'Hare, James Buckley, Christa Nicola",20th Century Fox
tt2802136,2015,98,"Comedy,Crime,Thriller",Home Sweet Hell,5.4,13214,$3000000,,,03 Feb 2015,2.0,5.0,22.0,"Katherine Heigl, Patrick Wilson, Madison Wolfe, Aiden Flowers",Vertical Entertainment
tt2802144,2014,129,"Action,Adventure,Comedy",Kingsman: The Secret Service,7.7,556542,$81000000,128.26,414.35,13 Feb 2015,2.0,74.0,60.0,"Adrian Quinton, Colin Firth, Mark Strong, Jonno Davies",20th Century Fox
tt2815902,2015,115,Drama,The Childhood of a Leader,6.1,5146,$3000000,,0.25,22 Jul 2016,7.0,,68.0,"Bérénice Bejo, Liam Cunningham, Stacy Martin, Yolande Moreau",
tt2822578,2015,95,"Comedy,Horror",Gravy,5.4,1367,,,,02 Oct 2015,10.0,30.0,,"Michael Weston, Jimmi Simpson, Sutton Foster, Lily Cole",Shout! Factory
tt2822672,2016,90,"Adventure,Animation,Comedy",Rock Dog,5.9,4186,$60000000,9.42,23.16,24 Feb 2017,2.0,,48.0,"Luke Wilson, Eddie Izzard, J.K. Simmons, Lewis Black",
tt2823054,2016,98,"Comedy,Romance",Mike and Dave Need Wedding Dates,6.0,77078,$33000000,46.01,77.07,08 Jul 2016,7.0,37.0,51.0,"Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza",20th Century Fox
tt2836628,2016,95,"Crime,Drama,Horror",Johnny Frank Garrett's Last Word,5.0,1029,,,0.26,21 Apr 2017,4.0,50.0,,"Sean Patrick Flanery, Erin Cummings, Mike Doyle, Mike Gassaway",
tt2848292,2015,115,"Comedy,Music",Pitch Perfect 2,6.4,133656,$29000000,184.3,287.14,15 May 2015,5.0,66.0,63.0,"Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow",Universal Pictures
tt2848324,2015,106,"Drama,Romance",Touched with Fire,6.2,2029,,0.15,0.15,10 May 2017,5.0,,62.0,"Katie Holmes, Luke Kirby, Christine Lahti, Griffin Dunne",
tt2848324,2015,106,"Drama,Romance",Touched with Fire,6.2,2029,,0.15,0.15,10 May 2017,5.0,,62.0,"Katie Holmes, Luke Kirby, Christine Lahti, Griffin Dunne",
tt2854394,2016,86,"Comedy,Sci-Fi",Hot Bot,3.3,3064,,,,01 Mar 2016,3.0,,,"Zack Pearlman, Doug Haley, Cynthia Kirchner, David Shackelford",
tt2854926,2018,100,Comedy,Tag,6.5,94200,$28000000,54.73,78.13,15 Jun 2018,6.0,56.0,56.0,"Ed Helms, Lil Rel Howery, Jon Hamm, Annabelle Wallis",Warner Bros. Pictures
tt2865120,2016,94,"Action,Adventure,Animation",Ratchet & Clank,5.6,9232,$20000000,8.82,13.39,29 Apr 2016,4.0,22.0,29.0,"Paul Giamatti, John Goodman, Bella Thorne, Rosario Dawson",Focus Features
tt2869728,2016,102,"Action,Comedy,Crime",Ride Along 2,5.9,50022,$40000000,91.22,124.61,15 Jan 2016,1.0,14.0,32.0,"Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt",Universal Pictures
tt2872462,2015,84,"Comedy,Drama",Mistress America,6.7,23066,,2.5,3.34,04 Sep 2015,9.0,82.0,75.0,"Lola Kirke, Shana Dowdeswell, Shelby Rebecca Wong, Alfred Macadam",Fox Searchlight Pictures
tt2872518,2017,132,"Drama,Fantasy",The Shack,6.3,27051,$20000000,57.39,96.94,03 Mar 2017,3.0,21.0,32.0,"Sam Worthington, Octavia Spencer, Tim McGraw, Radha Mitchell",Lionsgate
tt2873282,2018,140,"Action,Drama,Thriller",Red Sparrow,6.6,145544,$69000000,46.87,151.57,02 Mar 2018,3.0,45.0,53.0,"Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling",Twentieth Century Fox
tt2880664,2017,98,"Comedy,Musical",Rednecks,6.3,1220,,,,,,,,"John Angel, Royce Hobson, Jeremy Ambler, Brandy Mason",
tt2883448,2015,91,"Crime,Drama,Thriller",Cash Only,6.1,1080,,,,13 May 2016,5.0,100.0,71.0,"Nickola Shreli, Brandon Trammer, Stivi Paskoski, Danijela Stajnfeld",Nickname Projects
tt2884018,2015,113,"Drama,History,War",Macbeth,6.6,49930,$15000000,1.11,16.32,11 Dec 2015,12.0,79.0,71.0,"Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard",The Weinstein Company
tt2905674,2015,88,"Action,Adventure,Comedy",Jurassic City,3.7,1804,$1500000,,,29 May 2015,5.0,,,"Ray Wise, Kevin Gage, Vernon Wells, Robert LaSardo",
tt2908446,2015,119,"Action,Adventure,Sci-Fi",Insurgent,6.2,203939,$110000000,130.18,297.0,20 Mar 2015,3.0,28.0,42.0,"Kate Winslet, Jai Courtney, Mekhi Phifer, Shailene Woodley",Lionsgate Films
tt2910508,2015,81,"Horror,Thriller",Dark Summer,4.2,3040,,,,09 Jan 2015,1.0,29.0,31.0,"Keir Gilchrist, Stella Maeve, Maestro Harrell, Gracie Gillam",IFC Midnight
tt2914740,2015,79,"Action,Fantasy,Horror",Deep Dark,5.0,1882,$5000000,,,04 Sep 2015,9.0,,,"Sean McGrath, Anne Sorce, Denise Poirier, Tabor Helton",
tt2918436,2015,83,"Horror,Mystery,Sci-Fi",The Lazarus Effect,5.2,38699,$3300000,25.8,38.36,27 Feb 2015,2.0,,31.0,"Mark Duplass, Olivia Wilde, Sarah Bolger, Evan Peters",
tt2918606,2016,97,"Crime,Drama,Thriller",The Hollow Point,5.4,4958,,,0.01,16 Dec 2016,12.0,36.0,41.0,"Patrick Wilson, Ian McShane, John Leguizamo, Lynn Collins",Vertical Entertainment
tt2924392,2018,93,"Action,Sci-Fi,Thriller",Higher Power,5.4,2363,,0.0,0.0,09 May 2018,5.0,,,"Ron Eldard, Jordan Danger, Colm Feore, Jade Tailor",Magnet Releasing
tt2927212,2016,89,"Comedy,Drama,Family",Dear Eleanor,6.0,1551,,,,05 Jul 2016,7.0,,,"Liana Liberato, Isabelle Fuhrman, Josh Lucas, Luke Wilson",Nine Nights
tt2931376,2017,86,Horror,The Wake,5.9,1298,,,,04 Jul 2017,7.0,,,"Bryan Brewer, Allie Rivera, Darla Delgado, Michael Aaron Milligan",
tt2932536,2017,89,"Adventure,Drama,Horror",47 Meters Down,5.6,42827,$5300000,44.31,62.19,16 Jun 2017,6.0,54.0,52.0,"Mandy Moore, Claire Holt, Chris Johnson, Yani Gellman",Entertainment Studios Motion Pictures
tt2933474,2015,99,Comedy,Superfast!,4.1,8218,$20000000,,2.08,03 Apr 2015,4.0,,,"Alex Ashbaugh, Dale Pavinski, Lili Mirojnick, Andrea Navedo",Ketchup Entertainment
tt2935476,2015,119,"Drama,Romance",Far from the Madding Crowd,7.1,41916,GBP12000000,12.24,30.23,22 May 2015,5.0,85.0,71.0,"Carey Mulligan, Matthias Schoenaerts, Tilly Vosburgh, Mark Wingett",20th Century Fox
tt2935510,2019,123,"Adventure,Drama,Mystery",Ad Astra,7.0,66921,$87500000,49.95,126.94,20 Sep 2019,9.0,84.0,80.0,"Brad Pitt, Tommy Lee Jones, Ruth Negga, Donald Sutherland",20th Century Fox
tt2936390,2018,93,"Action,Sci-Fi",Battle Drone,5.7,2040,$3500000,,,01 Mar 2018,3.0,,,"Dominique Swain, Michael Paré, Natassia Malthe, Louis Mandylor",
tt2937696,2016,117,Comedy,Everybody Wants Some!!,6.9,48795,$10000000,3.4,4.64,07 Apr 2016,4.0,87.0,83.0,"Blake Jenner, Juston Street, Ryan Guzman, Tyler Hoechlin",Paramount Pictures
tt2937898,2014,125,"Action,Crime,Drama",A Most Violent Year,7.0,61591,$20000000,5.75,12.01,30 Jan 2015,1.0,90.0,79.0,"Oscar Isaac, Elyes Gabel, Jessica Chastain, Lorna Pruce",A24
tt2948078,2016,104,"Horror,Sci-Fi,Thriller",Lake Eerie,4.9,5770,,,,15 Jan 2016,1.0,,,"Lance Henriksen, Marilyn Ghigliotti, Betsy Baker, Al Snow",Savage Beast Films
tt2948160,2018,94,"Action,Horror,Thriller",Corbin Nash,5.2,4377,,,,20 Apr 2018,4.0,,,"Corey Feldman, Malcolm McDowell, Rutger Hauer, Bruce Davison",Gravitas Ventures
tt2948566,2016,82,"Horror,Thriller",Bleed,3.5,1559,$550000,,,01 Mar 2016,3.0,100.0,,"Chelsey Crisp, Riley Smith, Michael Steger, Lyndon Smith",Wolfe Releasing
tt2948790,2015,92,"Drama,Thriller",Return to Sender,5.1,11138,,,,14 Aug 2015,8.0,14.0,23.0,"Rosamund Pike, Shiloh Fernandez, Nick Nolte, Camryn Manheim",RLJE/Image Entertainment
tt2948840,2015,111,"Biography,Drama",Life,6.0,6790,$12000000,,1.23,04 Dec 2015,12.0,65.0,59.0,"Robert Pattinson, Peter Lucas, Lauren Gallagher, Kendal Rae",See-Saw Films
tt2950418,2016,130,"Biography,Family,Sport",Greater,7.2,3569,$9000000,2.0,2.0,26 Aug 2016,8.0,67.0,35.0,"Neal McDonough, Leslie Easterbrook, Christopher Severio, Michael Parks",
tt2954474,2015,82,"Horror,Mystery",Visions,5.3,9177,,,1.01,19 Jan 2016,1.0,19.0,,"Isla Fisher, Anson Mount, Gillian Jacobs, Joanna Cassidy",Blumhouse Productions
tt2957760,2017,108,"Action,Adventure,Crime",Extortion,6.2,6075,,,0.01,27 Jul 2017,7.0,,,"Eion Bailey, Bethany Joy Lenz, Mauricio Alemañy, Barkhad Abdi",
tt2962984,2017,65,"Comedy,Drama",Girlfriend's Day,5.2,3039,,,,14 Feb 2017,2.0,43.0,,"Bob Odenkirk, Amber Tamblyn, Stacy Keach, Alex Karpovsky",Netflix
tt2967224,2015,87,"Action,Comedy,Crime",Hot Pursuit,5.1,45582,$35000000,34.58,51.38,08 May 2015,5.0,7.0,31.0,"Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley",Warner Bros. Pictures
tt2974050,2015,75,"Comedy,Family,Musical",Cool Cat Saves the Kids,4.7,5001,,,,01 Feb 2015,2.0,,,"Vivica A. Fox, Erik Estrada, Derek Savage, Connor Dean",
tt2974918,2015,92,"Adventure,Animation,Comedy",Alvin and the Chipmunks: The Road Chip,5.0,15075,$90000000,85.89,234.8,18 Dec 2015,12.0,15.0,33.0,"Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",20th Century Fox
tt2975590,2016,151,"Action,Adventure,Sci-Fi",Batman v Superman: Dawn of Justice,6.5,589589,$250000000,330.36,873.63,25 Mar 2016,3.0,28.0,44.0,"Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg",Warner Bros. Pictures
tt2978102,2016,93,"Crime,Drama,Thriller",Term Life,5.5,6120,$16500000,0.02,0.24,29 Apr 2016,4.0,0.0,23.0,"Vince Vaughn, Hailee Steinfeld, Bill Paxton, Jonathan Banks",Focus World
tt2980210,2016,98,"Comedy,Drama,Romance",A Hologram for the King,6.1,37240,$30000000,4.21,9.17,28 Apr 2016,4.0,72.0,58.0,"Tom Hanks, Omar Elba, Sarita Choudhury, Sidse Babett Knudsen",Roadside Attractions
tt2980554,2015,86,Drama,The Girl in the Book,6.1,3800,,0.01,0.08,11 Dec 2015,12.0,92.0,68.0,"Emily VanCamp, Courtney Daniels, Jordan Lage, Ana Mulvoy Ten",Varient Pictures
tt2980708,2014,82,"Comedy,Crime",Let's Kill Ward's Wife,5.4,5213,$5000000,,,23 Dec 2014,12.0,17.0,21.0,"Amy Acker, Ava Carpinello, James Carpinello, Dagmara Dominczyk",Tribeca Film
tt2984576,2017,95,"Action,Crime,Horror",Death House,3.0,1130,,0.02,0.02,23 Feb 2018,2.0,40.0,,"Bill Moseley, Tony Todd, Nicole Cinaglia, Adrienne Barbeau",Hannover House
tt2989524,2016,98,"Comedy,Drama",Carrie Pilby,6.6,5620,,0.02,0.03,04 Apr 2017,4.0,62.0,52.0,"Bel Powley, Nathan Lane, Gabriel Byrne, Vanessa Bayer",Braveart Films
tt2990140,2018,104,"Adventure,Comedy,Family",The Christmas Chronicles,7.1,36213,,,,22 Nov 2018,11.0,68.0,52.0,"Oliver Hudson, Kimberly Williams-Paisley, Jesse Gervasi, David Kohlsmith",Netflix
tt3007132,2016,105,"Action,Fantasy,Horror",Daylight's End,5.4,4444,$2000000,,0.01,23 Sep 2016,9.0,,,"Johnny Strong, Lance Henriksen, Louis Mandylor, Hakeem Kae-Kazim",Throttle Films
tt3007512,2014,111,"Drama,History,War",The Water Diviner,7.0,67689,$22500000,4.2,38.18,26 Dec 2014,12.0,61.0,50.0,"Russell Crowe, Olga Kurylenko, Yilmaz Erdogan, Cem Yilmaz",Warner Bros. Pictures
tt3009772,2019,97,Comedy,Ode to Joy,6.3,1197,,0.02,0.02,09 Aug 2019,8.0,46.0,38.0,"Morena Baccarin, Melissa Rauch, Martin Freeman, Jake Lacy",IFC Films
tt3011960,2017,98,"Crime,Drama,Mystery",Hangman,5.2,11354,,,,24 Nov 2017,11.0,5.0,31.0,"Al Pacino, Karl Urban, Brittany Snow, Joe Anderson",Saban Films
tt3014284,2017,101,"Action,Adventure,Animation",The Lego Ninjago Movie,6.0,20096,$70000000,59.28,123.08,22 Sep 2017,9.0,55.0,55.0,"Jackie Chan, Dave Franco, Fred Armisen, Kumail Nanjiani",Warner Bros. Pictures
tt3014866,2016,113,"Action,Crime,Drama",Criminal,6.3,53667,$31500000,14.71,38.8,15 Apr 2016,4.0,31.0,36.0,"Kevin Costner, Gary Oldman, Tommy Lee Jones, Ryan Reynolds",Summit Entertainment
tt3016748,2019,89,"Drama,Horror,Mystery",Jacob's Ladder,3.1,1160,,,,23 Aug 2019,8.0,5.0,31.0,"Joseph Sikora, Jesse Williams, Michael Ealy, Karla Souza",Vertical Entertainment
tt3018070,2015,129,"Drama,History",Stonewall,5.1,3155,$13500000,0.19,0.29,25 Sep 2015,9.0,10.0,30.0,"Jeremy Irvine, Jonny Beauchamp, Joey King, Caleb Landry Jones",Roadside Attractions
tt3032282,2014,90,"Drama,Thriller",Eden,4.7,2635,$2000000,,,18 Sep 2015,9.0,,,"Ethan Peck, Eugene Simon, James Remar, Jessica Lowndes",Vertical Entertainment
tt3039472,2017,85,"Action,Adventure,Comedy",Return to Return to Nuke 'Em High Aka Vol. 2,6.5,1496,,,,15 Jan 2017,1.0,,,"Asta Paredes, Catherine Corcoran, Zac Amico, Vito Trigo",
tt3040964,2016,106,"Adventure,Drama,Family",The Jungle Book,7.4,245862,$175000000,364.0,966.55,15 Apr 2016,4.0,95.0,77.0,"Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",Walt Disney Pictures
tt3043252,2015,116,Drama,Parched,7.6,4287,$2700000,,1.38,17 Jun 2016,6.0,86.0,67.0,"Tannishtha Chatterjee, Radhika Apte, Lehar Khan, Surveen Chawla",Shivalaya Entertainment
tt3045616,2015,107,"Action,Comedy,Crime",Mortdecai,5.5,62668,$60000000,7.7,47.28,23 Jan 2015,1.0,13.0,27.0,"Johnny Depp, Gwyneth Paltrow, Paul Bettany, Ewan McGregor",Liongate Films
tt3053228,2018,90,Horror,Day of the Dead: Bloodline,3.4,8835,$10000000,,0.27,05 Jan 2018,1.0,13.0,,"Johnathon Schaech, Sophie Skelton, Jeff Gum, Marcus Vanco",Saban Films
tt3058674,2015,79,"Action,Crime,Horror",VANish,5.1,1562,,,,30 Sep 2016,9.0,,,"Maiara Walsh, Tony Todd, Danny Trejo, Austin Abke",Grizly Films
tt3059816,2015,90,"Crime,Drama,Mystery",The Wannabe,5.0,1462,,,,04 Dec 2015,12.0,38.0,49.0,"Vincenzo Amato, Patricia Arquette, Nicholas Belleas, Jay Bulger",Electric Entertainment
tt3062096,2016,121,"Action,Crime,Drama",Inferno,6.2,143376,$75000000,34.34,220.02,28 Oct 2016,10.0,23.0,42.0,"Tom Hanks, Felicity Jones, Omar Sy, Irrfan Khan",Sony Pictures
tt3065204,2016,134,"Horror,Mystery,Thriller",The Conjuring 2,7.3,204484,$40000000,102.47,320.39,10 Jun 2016,6.0,80.0,65.0,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor",Warner Bros. Pictures
tt3072482,2015,96,"Action,Adventure,Sci-Fi",Hardcore Henry,6.7,80427,$2000000,9.25,16.81,08 Apr 2016,4.0,,51.0,"Sharlto Copley, Danila Kozlovsky, Haley Bennett, Tim Roth",
tt3076658,2015,133,"Drama,Sport",Creed,7.6,231099,$35000000,109.77,173.57,25 Nov 2015,11.0,95.0,82.0,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",Warner Bros.
tt3079380,2015,119,"Action,Comedy,Crime",Spy,7.0,217673,$65000000,110.83,235.67,05 Jun 2015,6.0,95.0,75.0,"Jude Law, Raad Rawi, Melissa McCarthy, Jessica Chaffin",20th Century Fox
tt3082898,2016,90,"Action,Crime,Drama",Kickboxer: Vengeance,4.9,9658,$10000000,,0.29,01 Sep 2016,9.0,41.0,37.0,"Alain Moussi, Georges St-Pierre, T.J. Storm, Matthew Ziff",Headmon Entertainment &amp; Productions
tt3084028,2015,82,"Comedy,Drama",See You in Valhalla,5.3,2067,,,,24 Apr 2015,4.0,0.0,28.0,"Sarah Hyland, Bret Harrison, Steve Howey, Odeya Rush",Arc Entertainment
tt3090670,2015,90,"Drama,Family,Sci-Fi",Advantageous,6.2,4034,,,,23 Jun 2015,6.0,83.0,59.0,"Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong",Film Presence
tt3093286,2016,90,"Drama,Mystery,Thriller",The American Side,5.7,2610,,,,14 Apr 2016,4.0,79.0,65.0,"Greg Stuhr, Don Stuhr, Kelsey Siepser, Grant Shaud",One Horse Shy Productions
tt3096858,2016,95,"Comedy,Horror,Thriller",They're Watching,5.6,3564,$1750000,,,25 Mar 2016,3.0,47.0,39.0,"Brigid Brannagh, David Alpay, Kris Lemche, Carrie Genzel",Best Served Cold Productions
tt3104988,2018,120,"Comedy,Drama,Romance",Crazy Rich Asians,6.9,111881,$30000000,174.53,238.53,15 Aug 2018,8.0,91.0,74.0,"Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan",Warner Bros. Pictures
tt3108604,2015,78,"Horror,Thriller",American Poltergeist,2.1,2302,,,,29 May 2015,5.0,,,"Donna Spangler, Luke Brandon Field, Simona Fusco, Nikole Howell",ITN Distribution
tt3110770,2015,98,Comedy,Road Hard,6.1,1698,$1500000,0.11,0.11,06 Mar 2015,3.0,50.0,50.0,"Larry Clarke, Jonathan Klein, Adam Carolla, Jim O'Heir",FilmBuff
tt3110958,2016,129,"Action,Adventure,Comedy",Now You See Me 2,6.5,224032,$90000000,65.08,334.9,10 Jun 2016,6.0,34.0,46.0,"Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco",Lionsgate
tt3113696,2016,83,"Action,Comedy,Fantasy",Don't Kill It,5.2,3863,$3500000,,0.01,03 Mar 2017,3.0,,,"Dolph Lundgren, Kristina Klebe, Tony Bentley, James Chalke",
tt3118452,2015,87,"Drama,Horror,Mystery",Circle,6.0,33011,,,,16 Oct 2015,10.0,60.0,,"Allegra Masters, Aimee McKay, Ashley Key, Autumn Federici",Taggart Productions
tt3120280,2018,105,"Comedy,Drama,Romance",Sierra Burgess Is a Loser,5.9,29854,,,,07 Sep 2018,9.0,61.0,60.0,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo",Netflix
tt3121332,2015,101,Drama,Nasty Baby,5.6,2126,,0.08,0.08,30 Oct 2015,10.0,68.0,64.0,"Sebastián Silva, Kristen Wiig, Tunde Adebimpe, Reg E. Cathey",The Orchard
tt3122390,2016,85,Thriller,Beacon Point,5.9,2295,,,,01 Jul 2017,7.0,,,"Rae Olivier, Jon Briddell, Eric Goins, Jason Burkey",Blue Lantern Films
tt3135556,2016,84,Comedy,Jimmy Vestvood: Amerikan Hero,5.2,2300,$500000,0.23,0.29,13 May 2016,5.0,83.0,,"Maz Jobrani, John Heard, Sheila Vand, Deanna Russo",Gravitas Ventures
tt3137630,2016,96,"Comedy,Music",David Brent: Life on the Road,6.3,16427,,,5.2,10 Feb 2017,2.0,58.0,54.0,"Ricky Gervais, Rob Jarvis, Abbie Murphy, Mandeep Dhillon",Netflix
tt3137764,2015,108,Comedy,Staten Island Summer,5.6,6334,,,,30 Jun 2015,6.0,31.0,41.0,"Graham Phillips, Zack Pearlman, Ashley Greene, Bobby Moynihan",Paramount Pictures
tt3138122,2019,98,"Crime,Drama,Mystery",Into the Ashes,6.4,2673,$2000000,,,19 Jul 2019,7.0,28.0,50.0,"Frank Grillo, Luke Grimes, Marguerite Moreau, Robert Taylor",RLJE Films
tt3142366,2015,84,Drama,Take Me to the River,6.3,1657,,0.03,0.03,26 Jan 2015,1.0,74.0,65.0,"Logan Miller, Robin Weigert, Josh Hamilton, Richard Schiff",
tt3152624,2015,125,"Comedy,Drama,Romance",Trainwreck,6.2,123801,$35000000,110.21,140.8,17 Jul 2015,7.0,85.0,75.0,"Colin Quinn, Devin Fabry, Carla Oudin, Amy Schumer",Universal Pictures
tt3154310,2015,107,"Biography,Drama",Walt Before Mickey,5.9,5426,,,,14 Aug 2015,8.0,17.0,,"Thomas Ian Nicholas, Jon Heder, Armando Gutierrez, David Henrie",Conglomerate Media/ Voltage
tt3155242,2015,94,"Drama,Thriller",Partisan,5.8,3677,,,0.07,02 Oct 2015,10.0,57.0,50.0,"Vincent Cassel, Florence Mezzara, Esther Blaser-Tokarev, Charlotte Miller",Well Go USA
tt3155328,2017,88,Comedy,Win It All,6.2,7211,,,,07 Apr 2017,4.0,84.0,77.0,"Jake Johnson, Rony Shemon, Morgan Ng, Edward Kaihatsu",Netflix
tt3155734,2015,124,Fantasy,Dark Moon Rising,4.3,4825,,,,04 Aug 2015,8.0,,,"Anastasia Antonia, Eric Roberts, Khu, Billy Blanks",Pikchure Zero Entertainment
tt3163336,2015,93,"Comedy,Sport",Uncle Nick,6.9,3040,,,,04 Dec 2015,12.0,50.0,36.0,"Brian Posehn, Paget Brewster, Missi Pyle, Scott Adsit",Chris Kasick Company
tt3164256,2015,106,"Comedy,Music,War",Rock the Kasbah,5.5,9800,$15000000,3.02,3.39,23 Oct 2015,10.0,8.0,29.0,"Bill Murray, Bruce Willis, Kate Hudson, Zooey Deschanel",Open Road Films
tt3165612,2015,101,"Comedy,Drama,Romance",Sleeping with Other People,6.5,37102,,0.82,3.22,12 Aug 2015,8.0,64.0,64.0,"Alison Brie, Jason Sudeikis, Jordan Carlos, Margarita Levieva",IFC Films
tt3165630,2015,93,Drama,The Benefactor,5.1,4108,,,2.16,15 Jan 2016,1.0,26.0,40.0,"Richard Gere, Dylan Baker, Cheryl Hines, Dakota Fanning",Treehouse Pictures
